config,seed,success,category,init_x,init_y,final_x,final_y,final_z,frame_x,frame_y,frame_z,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase
base_no_residual,20089,True,success,0.5462887971476331,0.044814549741615896,0.4950103777056101,0.17483630843260992,1.0348922445797823,0.47,0.15,1.005,0.0352471447004862,0.029892244579782457,0.0989532672456126,True,True,done
base_no_residual,20090,True,success,0.48476475047788825,-0.004789069127400006,0.48019841382407935,0.15796300270395955,1.0348922445748405,0.47,0.15,1.005,0.012938974325287168,0.029892244574840632,0.10428644367835971,True,True,done
base_no_residual,20091,True,success,0.519801386710041,-0.05995391299001121,0.49185112076877713,0.14502756289495472,1.0348922445797488,0.47,0.15,1.005,0.022409743631182293,0.029892244579748928,0.0980394349660565,True,True,done
base_no_residual,20092,False,pick_lift_fail,0.5354406483739776,0.05408107834566529,0.49809068919000404,0.05423377755273125,1.0249931689659983,0.47,0.15,1.005,0.09980108306521113,0.019993168965998454,0.010765136414705667,False,False,done
base_no_residual,20093,True,success,0.4849679904955954,-0.0481781026360115,0.48502951064478755,0.15311863906710377,1.034892244575943,0.47,0.15,1.005,0.015349661229247018,0.029892244575943083,0.10183450177654363,True,True,done
base_no_residual,20094,False,place_xy_fail,0.4991182869562506,-0.04908410948247228,0.7731447519526423,0.07256569909279434,1.0249931689659983,0.47,0.15,1.005,0.31287826960883164,0.019993168965998454,0.017084441449017218,True,False,move_preplace
base_no_residual,20095,True,success,0.5505385165450053,-0.02899641467056993,0.4872861833115557,0.17652930823161836,1.0348922445156152,0.47,0.15,1.005,0.031664117368543875,0.02989224451561534,0.11792097818930447,True,True,done
base_no_residual,20096,True,success,0.517424751564311,0.040230686656249355,0.4888790250684485,0.1762950182276593,1.0348922445797823,0.47,0.15,1.005,0.03237044286271108,0.029892244579782457,0.09507667515024609,True,True,done
base_no_residual,20097,True,success,0.49751428771114087,0.023305635247300265,0.48618304586624517,0.16140028561239164,1.0348922445797184,0.47,0.15,1.005,0.019795390512770888,0.029892244579718508,0.09931695687765618,True,True,done
base_no_residual,20098,True,success,0.5578127320194205,-0.025231535464431618,0.487726510725932,0.161824410599246,1.0348922445296496,0.47,0.15,1.005,0.021308352084010242,0.02989224452964967,0.11752679430985369,True,True,done
